"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL1RN",0.642677736992618,-1.7004369665931,0.347905245845999,-4.88764394011409,1.02049879672752e-06,0.0002685025106808
"JAK2",0.803027888792479,-1.21137811814039,0.307097326277745,-3.94460652856611,7.99311147591271e-05,0.00553436919463793
"KRBOX1",1.03131857264585,-1.46167422304634,0.400728945112792,-3.64753841935458,0.000264764731394311,0.0125620014033019
"LAPTM5",0.728496473586447,-1.73879609535594,0.404143590572111,-4.30242155490943,1.68941492302691e-05,0.00193397433466494
"LCK",0.697000184648432,-1.45105592660156,0.369592140973388,-3.92610060046174,8.63340589683766e-05,0.00570474962251771
"LCP1",0.163017861574994,-1.40415815863077,0.414272261502011,-3.38945734271412,0.000700311037769605,0.0216081045363837
"LIPG",0.940379390105155,-1.26483268419191,0.364688373097338,-3.46825612631833,0.000523847753138945,0.0184442842717121
"LPCAT1",4.02943755632427,-1.23634726843238,0.344750157185996,-3.58621234149391,0.00033551579059301,0.014155244914494
"LTB",2.38004313371752,-1.78657033529417,0.56212852514092,-3.17822393881594,0.00148180253245804,0.0347539132045385
"LYPD6B",0.264161132383051,-1.36758724017907,0.380025569347145,-3.59867164340673,0.000319846720957508,0.0138164235790331
"LYZ",24.0707782654494,-1.3782894705798,0.396450448055131,-3.47657437982802,0.000507863336635306,0.0180758690054448
"MAP3K6",1.28830440459921,-1.29325555027715,0.300659814984916,-4.30139142586125,1.69728934076738e-05,0.00193397433466494
"MZB1",0.605894195957813,-1.69865750887629,0.338699041263672,-5.01524156235776,5.29668764576133e-07,0.000177118169637603
"NCF1",0.604253185379606,-1.42584001079368,0.43431669810353,-3.28295001555247,0.00102726878545074,0.0273768077242313
"NOS2",5.65497459623319,-1.20150464039877,0.397191581685617,-3.02500026636964,0.00248632908355123,0.0467268417767141
"NPTX2",1.06358734049642,-1.44463049221106,0.437622216588325,-3.30109038675713,0.000963098503213432,0.0262468825690055
"OSCP1",1.67105435436169,-1.29811086986892,0.35950995094869,-3.61077869039064,0.000305279074224338,0.0135310792086067
"PCSK9",1.10167540736409,-1.33702413247341,0.425203772418994,-3.14443149191046,0.00166409869894803,0.0373696099746141
"PDLIM7",1.66852602532606,-1.42714796726863,0.360085943594614,-3.96335372889566,7.39041519113103e-05,0.00533741350006085
"PFKFB3",1.00523814431784,-1.47136438150771,0.311659385853511,-4.7210655231134,2.3461233853971e-06,0.000478179598733541
"PHLDA3",0.329956914346021,-1.34740925487726,0.404161931402453,-3.33383515414655,0.000856574064946983,0.0242099283082965
"PHYHD1",0.390194840730885,-1.56391472822542,0.460590898148067,-3.39545295947787,0.000685151462654032,0.0213681612415226
"PI3",83.4781507444358,-1.99397990319067,0.375928821489445,-5.30414213863796,1.13204082955108e-07,6.55270513777348e-05
"PITPNC1",0.615050185474025,-1.24116184157957,0.260052572928916,-4.772734326758,1.81741462948884e-06,0.000415824852478413
"PITX2",3.68258820973777,2.27805520840509,0.33128160361756,6.87649173249879,6.13444935927712e-12,1.77543233356198e-08
"PLEKHA4",0.560848707499018,-2.10617659156184,0.51205825067731,-4.11315819787292,3.90282734287921e-05,0.00348628484437069
"PLEKHS1",0.774866307591299,-1.52051379614837,0.303516872902284,-5.00965162697196,5.45286511808464e-07,0.000177118169637603
"PPP1R14A",4.03988420161562,2.74078175210392,0.46086992908713,5.94697457812607,2.73143812106557e-09,3.95266410499399e-06
"PRKCDBP",0.784462777541138,-1.44127379386225,0.441544286188776,-3.26416588085132,0.00109786867356649,0.0290243943533946
"PROCR",0.756573458922543,-1.65314368624248,0.42804293461438,-3.86209782374233,0.000112417532412291,0.00701204358421667
"PYY",46.9275491802586,5.64484196626159,0.589275284600724,9.57929530352927,9.7709316954511e-22,1.41395152564873e-17
"RP11-46H11.3",1.85641317471579,-1.4584645177188,0.41577411777461,-3.50782902390627,0.000451779303688458,0.0169893373688538
"RP6-99M1.2",0.399640820097251,-1.23090347103811,0.310999036242156,-3.95790123953852,7.56112063791358e-05,0.00533741350006085
"S100A2",0.486383223428591,-1.29581096505964,0.281563457814649,-4.60219864863522,4.18054183990391e-06,0.000746871863768512
"S100A9",3.49030912573535,-2.39173617479279,0.534848069557046,-4.4718048188406,7.75622036096535e-06,0.00107052249381532
"S1PR3",0.895938203765963,-1.34546913048206,0.393727149978785,-3.41726276827635,0.000632541951235772,0.0205101503398755
"SAMD9L",1.02220692871558,-1.23086014769357,0.321255476553472,-3.83140596044809,0.000127413073681491,0.00768247745518692
"SCD",3.37730324557128,-1.63624551791734,0.309917637199699,-5.27961407005373,1.29456265409721e-07,6.6905772026574e-05
"SKIL",2.40734004520498,-1.28090871141182,0.242193932833087,-5.28877291197292,1.23139655735121e-07,6.59982947460348e-05
"SLC6A14",0.968076385537804,-2.1405033056596,0.712060608276786,-3.00606897893102,0.00264648954942181,0.0481727676348214
"SLC7A11",0.692289872159575,-1.43302370279755,0.376771378227605,-3.80343037079602,0.000142706117565817,0.00822749094539818
"SLFN5",0.342721603061247,-1.57515713594389,0.337790037060284,-4.66312490934354,3.11443583096597e-06,0.000593013169867218
"SOCS1",5.85869032386002,-1.6157365867878,0.334247633263272,-4.83395071795514,1.33849735340759e-06,0.000333955089675194
"SOCS3",2.48557076654901,-1.2316536588295,0.317244757499623,-3.88234519157017,0.000103453877580906,0.00659507075979426
"SPINK5",14.1795240184899,-1.58581982930984,0.316942789272831,-5.00348921945256,5.63018160688945e-07,0.000177118169637603
"SST",4.21513557207346,-2.66467501770875,0.854632508284364,-3.11791909607787,0.00182132792684968,0.039162609850582
"TGFBI",1.67508450669461,-1.68974578238157,0.486076267094447,-3.47629764456953,0.000508387719246495,0.0180758690054448
"TIMELESS",0.755102681513292,-1.22639537229587,0.379227597402908,-3.23392965252182,0.00122099526611104,0.0308277033686857
"TM4SF20",2.36234931493998,-1.74502800328807,0.482021622291369,-3.62022764662049,0.000294343933346477,0.0132693179422332
"TMEM105",0.26113993126271,-1.37529477324754,0.375598260049296,-3.66161114023008,0.000250634088360069,0.0121174442392
"TMPRSS3",0.576688329115504,-1.45988989373977,0.421725436150728,-3.46170699843202,0.000536761170487545,0.0185824662634576
"TNFRSF12A",5.83189074490376,-1.47019763883715,0.260295622406131,-5.64818426543972,1.62151324623572e-08,1.38028930507513e-05
"TNIP3",0.935883007634575,-2.48055811904198,0.745057026347293,-3.3293533666854,0.000870478865925569,0.0244745094650175
"TRBC2",0.834458696473154,-1.59864587380192,0.348805599044645,-4.58320014982701,4.57913348396334e-06,0.000785249092054407
"TRIM22",0.586048148107919,-1.24162518099593,0.358973715465286,-3.45881920459437,0.000542548958635077,0.0186489928275729
"UBD",1.73658754378776,-2.63018892006248,0.635513729411937,-4.13868150810256,3.49307463445469e-05,0.00321963586211425
"UGT2B17",54.7368044248466,1.74524458946695,0.418024097380145,4.17498560586532,2.98004895719783e-05,0.00280027847140324
"UNC13D",2.6430048613102,-1.22662746648219,0.256915628513932,-4.77443693704947,1.80210741146582e-06,0.000415824852478413
"UNC5CL",0.599512832225884,-1.7966191475004,0.315489517645146,-5.6947031423123,1.23586760376282e-08,1.19228267293679e-05
"URAD",21.733338053237,1.31351527318946,0.273170123087312,4.80841483813961,1.52131812861067e-06,0.000362089995882282
"VSTM5",0.214327219284523,-1.24210872497451,0.407198487932547,-3.05037656520047,0.0022855460615257,0.0445143163611552
"ZBP1",0.715474201755644,-1.55066072343144,0.424212780475255,-3.6553842665801,0.000256797038592059,0.012296508153027
