"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RPS28",373.607384417536,0.562978587834785,0.0993209275910487,5.66827758750739,1.44240147996743e-08,1.82194692302875e-05
"RPS29",319.085373075033,0.965639519189093,0.177726527920993,5.43328860629269,5.53248167675965e-08,5.54308559997344e-05
"RPS4X",459.550673596456,0.633850832139983,0.107465262458529,5.89819275214245,3.67504516783846e-09,5.52313350661523e-06
"RPS4Y1",19.473394160367,-7.92548514074673,0.274326433462485,-28.8907089291873,1.56210596777189e-183,1.87812000505214e-179
"SCARB1",4.76259938399296,1.66721760064201,0.444979834408341,3.7467261923426,0.000179157456760446,0.0276155141362928
"SLC46A1",2.73985742202282,2.61238224450369,0.599583035544933,4.35699826318371,1.31858313860937e-05,0.0049541640860939
"SMIM4",4.62183008799352,0.946920050357002,0.224694290073496,4.21425951699649,2.50599006111728e-05,0.00734866304995439
"SNHG18",8.32291173879404,0.622962729653323,0.168033510935187,3.70737197709099,0.000209421225327117,0.0303357999049148
"SNHG7",9.16876171866952,0.779727946570758,0.220971984313133,3.52862807018028,0.000417719766755808,0.0495220218175032
"SNHG9",7.55352203262451,1.52932015535883,0.337640518545002,4.52943314371494,5.91421443630891e-06,0.00309159131164096
"SNORA76",5.48460570983308,2.42336459398434,0.402448668612111,6.02154953659453,1.72755132738376e-09,2.96719280130499e-06
"SNRPA",6.27053240921768,0.561046172784312,0.158834681374729,3.53226491801666,0.000412016373259617,0.0495220218175032
"SURF6",2.59732124989702,0.87375071505018,0.21703685421086,4.02581726604505,5.67777694360299e-05,0.0116419211761482
"TFF1",374.02833789139,2.25494465716463,0.607363886468345,3.7126749011643,0.000205080244571201,0.0300692656156043
"TMEM238",1.54812497150763,1.83017103842994,0.470093721074856,3.89320460236165,9.89286470902979e-05,0.0169917017709522
"TMSB4Y",2.0534146339657,-3.49156384760463,0.430266808061235,-8.11488077208995,4.86261994788732e-16,1.46158199083623e-12
"TOMM5",3.87084224927561,0.934327179407838,0.22044858278323,4.23829977771539,2.25218912931665e-05,0.00712580786888793
"TTTY14",2.30623358994878,-2.33589667514691,0.54844766169426,-4.25910590616956,2.05246215410965e-05,0.00666939256185415
"TUSC3",2.87410720040034,2.6073824542941,0.689554624965875,3.78125584238251,0.00015603921153604,0.0250141258706375
"TWSG1",1.32414515323274,1.56637989988608,0.399837111684265,3.91754505550497,8.94553298226312e-05,0.016295779249356
"XIST",22.1693885306647,7.59346851941474,0.439186048568293,17.2898673447592,5.6081181459835e-67,2.24754681563865e-63
"XRRA1",1.12978870524659,1.60995556024042,0.393596986666494,4.09036556370942,4.30693801173486e-05,0.00960527181108916
