"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCL20",25.8926530438224,3.78528253844293,0.44608504209,5.79549255077094,6.81209519443571e-09,2.29428269741688e-06
"CCL26",0.627018119209532,2.93419751563883,0.463259667896681,3.74346751037607,0.000181498080116886,0.0175792160081839
"CCNO",1.03442872171184,2.55765214432706,0.309745372802429,4.38312324747153,1.16989883292566e-05,0.00156186764010139
"CD55",11.3502551736827,2.69512838121152,0.190638546577965,7.84273908949497,4.40823313321945e-15,3.62920037784328e-12
"CD74",97.2584618706885,2.56971014100504,0.288013917827994,4.75570816623885,1.97751969236032e-06,0.000308472256011448
"CDH3",0.439363499064763,2.83348941293139,0.349524194093839,4.67346593035226,2.96158852931246e-06,0.000434532479365161
"CELSR1",0.260565878229993,2.93626080724026,0.485290225428623,3.57777823715025,0.000346527259877962,0.0296316377623001
"CFB",2.31533263742724,2.78335681572231,0.244182061765913,6.4843289645093,8.91275659897753e-11,4.40260466800827e-08
"CLIC3",1.51038473625565,2.89986052687967,0.314135700752089,5.41122999649495,6.2593316883821e-08,1.65637564803811e-05
"CMTM7",1.2408384147429,2.53523484873599,0.378371386430221,3.52890016693224,0.000417290519301917,0.0337914109592083
"CRABP2",0.608356470858569,4.11385911841673,0.589844627522713,4.94004519572322,7.81044651973761e-07,0.000148732896576001
"CRYBG3",0.682598407646256,2.15462094257093,0.270203068748797,3.5329759465405,0.000410909855559575,0.0334575447776777
"CTC-425F1.4",0.221142155530089,2.99657382142435,0.38148367487415,4.70943827941531,2.48400417993376e-06,0.000371822807499377
"CTD-2228K2.5",34.2031040317593,-2.34077245627587,0.278574781397492,-4.09503132535218,4.2211131088265e-05,0.00477501337096946
"CTD-2521M24.9",0.318456952065518,2.84477364773296,0.309778963233825,5.30950723884845,1.09922018281236e-07,2.54520998267131e-05
"CXCL1",16.7511981658532,5.22213915492268,0.362394863208778,11.098775295293,1.27174561085525e-28,6.28199940242133e-25
"CXCL2",11.7325990091903,3.00670442933828,0.321610698943046,5.61767514350705,1.93543948756838e-08,5.85332199311753e-06
"CXCL3",17.3575232251504,2.6138350733135,0.267707637271516,5.28126536741105,1.28294707994226e-07,2.92492196579451e-05
"DAPP1",0.674294733303395,3.85659864719457,0.421471000342658,6.30315880578911,2.91639799519977e-10,1.30963945123834e-07
"DEFA6",3.83622462574815,4.34211868397613,0.661689175032858,4.74863244335243,2.04796752962744e-06,0.000312874544552052
"DMBT1",26.6132262144327,3.09623923695724,0.385120456881416,4.92375619906663,8.4898598791929e-07,0.000155322510555259
