"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPINK1",0.413232021125636,-1.83112229203908,0.334827977414744,-5.46884494592549,4.52977791827495e-08,5.49448606700856e-06
"SPINK4",1.02036254214243,-2.67251423439776,0.394042514579225,-6.78229920761617,1.1827818944414e-11,4.39098817842474e-09
"STAP2",0.200786863180592,-1.21628765511131,0.274282549954567,-4.43443323431544,9.23148222858511e-06,0.000411254141026895
"STRN3",0.202380378192616,-1.21635770848159,0.33083201557376,-3.67666263004221,0.000236305226738878,0.00420781298368894
"SYNC",0.286434862851675,-1.35224454182583,0.306958546443289,-4.40530018627664,1.0563748723178e-05,0.000458923707828559
"TFF1",0.339766287814228,-1.23853183573622,0.473892608254926,-2.61352849603841,0.00896126104459881,0.0470168775406338
"TFF3",3.09701801499118,-2.06157752954831,0.237030437426153,-8.69752236014247,3.39208914506822e-18,5.93664058803297e-15
"TMED8",0.247781377810251,-1.31087471098205,0.261178075919612,-5.01908403439469,5.19184361599642e-07,4.15720759082171e-05
"TMPRSS3",0.185738289880714,-1.41569076999352,0.502664672367764,-2.81637212204513,0.00485693740445627,0.0322713527870591
"TSPYL1",0.965199277693151,-1.35100562105759,0.223492424815633,-6.04497276438825,1.4943524344174e-09,3.15643304724958e-07
"WFDC2",0.134046652839259,-1.3812345708583,0.401043029932058,-3.4441056639042,0.000572951739994301,0.00762959974638063
"ZNF107",0.223649995698423,-1.43667331936772,0.310334986814035,-4.62942749097328,3.6667809138219e-06,0.000198118220568648
